time,sPMV,baseline,flexibility_below,flexibility_above,energy_average,t_r,rh_r,hour,day_of_week,is_weekend,synthetic_baseline,synthetic_flexibility_above,synthetic_flexibility_below,co2_ppm,forecasted_sPMV,synthetic_t_r,synthetic_rh_r,synthetic_energy
2025-05-19 11:00:00+00:00,0.89,114.04571428571428,114.04571428571428,114.04571428571428,114.04571428571428,27.791895386957528,60.59561792480968,11,0,0,0,0,0,1116.447182028939,-0.3412561118602752,,,
2025-05-19 12:00:00+00:00,0.88,120.11714285714284,120.11714285714284,120.11714285714284,120.11714285714284,27.784977924749988,60.78401858778968,12,0,0,0,0,0,1279.9671014371238,-0.3409830927848816,,,
2025-05-19 13:00:00+00:00,0.89,121.76285714285714,121.76285714285714,121.76285714285714,121.76285714285714,27.831660184670003,60.67828785515229,13,0,0,0,0,0,1096.6999755975671,-0.3407229483127594,,,
2025-05-19 14:00:00+00:00,0.88,148.47714285714284,148.47714285714284,148.47714285714284,148.47714285714284,27.71779761284869,60.793561957145776,14,0,0,0,0,0,1049.6975934501547,-0.3404738903045654,,,
2025-05-19 15:00:00+00:00,0.85,209.91,209.91,209.91,209.91,27.51618901303402,61.0344685155798,15,0,0,0,0,0,1071.2390031485204,-0.3402327001094818,,,
2025-05-19 16:00:00+00:00,0.87,165.79714285714286,165.79714285714286,165.79714285714286,165.79714285714286,27.6854229182517,61.30275749849626,16,0,0,0,0,0,1156.4006048594667,-0.3399789035320282,,,
2025-05-19 17:00:00+00:00,0.87,167.1157142857143,167.1157142857143,167.1157142857143,167.1157142857143,27.707840967863486,61.26227581887439,17,0,0,0,0,0,1137.722824343362,-0.3391076028347015,,,
2025-05-19 18:00:00+00:00,0.87,179.3557142857143,179.3557142857143,179.3557142857143,179.3557142857143,27.67473328482479,61.420043125887176,18,0,0,0,0,0,939.8066665663374,-0.338186115026474,,,
2025-05-19 19:00:00+00:00,0.88,119.65142857142855,119.65142857142855,119.65142857142855,119.65142857142855,27.75005023038352,61.33728887196044,19,0,0,0,0,0,931.0330642413568,-0.3371030986309051,,,
2025-05-19 20:00:00+00:00,0.89,109.85,109.85,109.85,109.85,27.8033799255992,61.27092799534125,20,0,0,0,0,0,859.3001469943015,-0.3358305394649505,,,
2025-05-19 21:00:00+00:00,0.9,105.6842857142857,105.6842857142857,105.6842857142857,105.6842857142857,27.898234885838303,61.07053649169824,21,0,0,0,0,0,776.3105040428036,-0.3339705765247345,,,
2025-05-19 22:00:00+00:00,0.91,96.4,96.4,96.4,96.4,27.96217342973432,61.00573598134165,22,0,0,0,0,0,715.8946487356155,-0.33174529671669,,,
2025-05-19 23:00:00+00:00,0.92,82.78428571428572,82.78428571428572,82.78428571428572,82.78428571428572,28.027379800166663,60.37479756067062,23,0,0,0,0,0,489.40084402602,-0.3300293982028961,,,
2025-05-20 00:00:00+00:00,0.92,77.7,77.7,77.7,77.7,28.04733568636504,60.01631001817858,0,1,0,0,0,0,564.1374468527688,-0.3393959403038025,,,
2025-05-20 01:00:00+00:00,0.92,76.59,76.59,76.59,76.59,28.035541320266542,59.7006144877878,1,1,0,0,0,0,529.9706129192152,-0.3394895493984222,,,
2025-05-20 02:00:00+00:00,0.91,76.17142857142858,76.17142857142858,76.17142857142858,76.17142857142858,28.00464269718416,59.32405222600337,2,1,0,0,0,0,475.343683762651,-0.3378826677799225,,,
2025-05-20 03:00:00+00:00,0.91,76.39714285714285,76.39714285714285,76.39714285714285,76.39714285714285,27.97313211638056,59.01474910601241,3,1,0,0,0,0,429.6272334620636,-0.3392081558704376,,,
